Price,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI,Upper_Band,Lower_Band
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,
Date,,,,,,,,,,,,
2022-11-28,142.5624237060547,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000,,146.4021987915039,147.29288477898552,56.598606268334954,157.08303692290022,135.6019591098146
2022-11-29,139.5474853515625,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800,,146.13599884033204,146.70975272088646,51.95871144723622,156.1802557118165,135.28774050400384
2022-11-30,146.32864379882812,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900,,145.95859893798828,146.83549044073507,64.66785444358501,155.85356240249348,135.35243430160807
2022-12-01,146.60540771484375,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400,,145.8503988647461,146.97591969005495,52.17260380944663,156.08370316599058,135.45029341604067
2022-12-02,146.11117553710938,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400,,145.7517987060547,147.05535567753483,46.93281628792099,156.03634269294915,136.39065315666025
2022-12-05,144.94473266601562,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400,,145.67579895019531,147.01484607803746,47.30128638998201,155.73037589618897,137.5216199534204
2022-12-06,141.2675018310547,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200,,145.5185989379883,146.62390870509194,39.040906014249344,155.37696764042957,138.2740287584962
2022-12-07,139.3201141357422,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100,,145.3021990966797,146.08258429902662,38.19550790634366,155.21018610898318,138.5848105340832
2022-12-08,141.01046752929688,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300,,145.15839904785156,145.75567092735594,37.78382134050061,153.7523232073392,140.82067331365687
2022-12-09,140.52609252929688,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000,,145.15199920654297,145.41322642590387,36.1456897274303,153.91173378996848,140.1902635855198
2022-12-12,142.829345703125,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700,,145.2777993774414,145.3253006227858,44.50001716613769,153.62331933860608,139.9576788913744
2022-12-13,143.79806518554688,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200,,145.33819946289063,145.33908163211123,42.35639106085488,153.46940813433517,139.8305903397859
2022-12-14,141.56402587890625,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200,,145.28039947509765,145.13631259227844,37.78743609962697,153.0971073494332,139.51989246746132
2022-12-15,134.93115234375,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900,,145.08239959716798,144.31380663110906,33.84357374399448,153.6597337189946,137.72826676928665
2022-12-16,132.96400451660156,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900,,144.86399963378906,143.38011023832115,35.733159835332344,153.92241465637457,135.84458516051998
2022-12-19,130.84861755371094,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600,,144.709599609375,142.33152784583223,36.71496315912411,154.04982424085958,133.82517575914042
2022-12-20,130.7794189453125,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800,,144.54719970703124,141.37614453211086,20.12910583862292,154.31808313581647,131.98591771867572
2022-12-21,133.8932342529297,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000,,144.4765997314453,140.81174952412337,27.979425694053603,153.5729027941527,131.25809848758558
2022-12-22,130.71022033691406,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100,,144.35439971923827,139.99443963873438,25.595210494539188,152.73510629317704,130.2118938288933
2022-12-23,130.34449768066406,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900,,144.13179962158202,139.2197311598408,26.261622514558653,152.24670848091122,129.0752916411591
2022-12-27,128.5355224609375,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800,,143.9647994995117,138.34451855216994,27.96027071061536,152.33034376379487,127.57265611413482
2022-12-28,124.59137725830078,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400,,143.63739944458007,137.17265972963256,26.15234138889805,153.02455770430663,125.36544244828127
2022-12-29,128.12034606933594,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376953,75703700,,143.3545994567871,136.45240648017722,30.30211041655143,152.07956236451477,124.4684379711786
2022-12-30,128.43666076660156,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200,,143.0759992980957,135.8312242130919,31.430277294971177,150.78967101140637,123.92032883600575
2023-01-03,123.63251495361328,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500,,142.70959930419923,134.8063456875426,22.61700082770183,149.7755826383634,122.66041742267173
2023-01-04,124.90769958496094,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600,,142.29139923095704,134.00193187066725,23.28765078036585,148.51310307441713,121.8958965593719
2023-01-05,123.58309936523438,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700,,141.80279922485352,133.1465094680386,23.902412006330323,147.84095089315227,120.77904803873248
2023-01-06,128.13023376464844,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700,,141.34839920043945,132.81065095843374,39.4929594663055,147.05243444642906,120.4355637530338
2023-01-09,128.6541290283203,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800,,140.96439895629882,132.5572550477719,43.030682490033975,145.8269019382101,120.41109626125277
2023-01-10,129.22744750976562,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200,,140.68299880981445,132.38323035060685,47.24091351564489,144.55202937112728,120.54296803487858
2023-01-11,131.95574951171875,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900,,140.23799880981446,132.4886375070409,51.83585755508067,142.62746076943677,121.36753663656907
2023-01-12,131.8766632080078,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600,,139.83939895629882,132.57638666466647,46.52352838998432,139.97778875254033,122.81120889760614
2023-01-13,133.21116638183594,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700,,139.52159896850586,132.78434931630164,54.605023793613526,137.7480599897292,124.19593643971415
2023-01-17,134.3776092529297,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600,,139.33979904174805,133.08488770916875,57.213582049447545,137.62788146585223,124.26011520773177
2023-01-18,133.65599060058594,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,,139.26639907836915,133.28727999533052,59.52908265348055,137.74829328847406,124.20970460581306
2023-01-19,133.7152862548828,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,,139.20419906616212,133.47611087886673,69.84947609832963,138.13854439341048,124.10945441640399
2023-01-20,136.28541564941406,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,,139.18319900512697,133.8945760444211,68.53680569205302,139.02921768760814,123.7757803287493
2023-01-23,139.48817443847656,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,,139.215399017334,134.58175933641448,72.18255811207581,140.30059054407735,123.070407838491
2023-01-24,140.891845703125,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,,139.36859909057617,135.3387345214509,90.1194792518005,142.08984754253856,122.3111511452056
2023-01-25,140.2295684814453,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,,139.26839920043946,135.95980748229857,86.66036056649519,143.4877848650997,121.91321382264444
2023-01-26,142.30543518066406,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,,139.15359939575194,136.72173121863844,93.24202911223466,145.20849226405363,121.58550721714755
2023-01-27,144.25277709960938,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,,139.10659927368164,137.5987085002711,92.31968567034978,146.92229365669334,121.86070500053323
2023-01-30,141.35646057128906,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,,138.965799407959,138.113117214531,79.64932219095823,147.94205663025966,122.17994196593177
2023-01-31,142.63162231445312,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,,138.875799407959,138.70139112611213,80.29493541256731,149.05076913619143,122.50722952103514
2023-02-01,143.758544921875,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,,138.76999923706055,139.3422103213187,78.7572444460778,149.7291859493974,123.86481200592488
2023-02-02,149.08657836914062,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,,138.76059951782227,140.43533384540441,83.39090746270753,151.41439064655637,124.62560798015265
2023-02-03,152.72425842285156,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,,138.89039962768555,141.7748258601278,84.75355693923505,153.34533792647431,125.64266103592803
2023-02-06,149.98609924316406,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,,138.9213996887207,142.72293727607172,76.32545258705125,154.66037486858633,126.53862415485119
2023-02-07,152.87252807617188,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,,138.99299942016603,143.85884743039674,80.20509761506571,156.31461047646047,127.33438854697704
2023-02-08,150.1739044189453,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,,139.0691993713379,144.62657607216326,73.8880997999937,157.05369315391232,128.71430611366583
2023-02-09,149.13600158691406,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,,139.20219924926758,145.22118740978462,69.5195266749391,157.62559090894263,129.88040732103786
2023-02-10,149.5023193359375,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,,139.3989991760254,145.77250237140854,66.39072830951716,157.9654304876009,131.3005668268522
2023-02-13,152.31398010253906,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,,139.51539932250978,146.541788441133,67.90007759688996,158.6749447769121,132.50005369720898
2023-02-14,151.6704559326172,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,,139.61319931030275,147.17590353704819,67.94302871452453,159.1292536959178,133.7717442288869
2023-02-15,153.7791748046875,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,,139.76359939575195,147.95248432695357,67.97343244067261,159.55976141534418,135.35323602117924
2023-02-16,152.17535400390625,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,,139.90519943237305,148.5008197923739,62.43607823930824,159.32734284050812,137.42965484015596
2023-02-17,151.0269317626953,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,,140.09799942016602,148.8864562932676,66.18094705757952,159.01320940515149,139.2117890689696
2023-02-21,146.99755859375,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,,140.24879928588868,148.84774576319822,56.488072735520944,158.64911914371558,140.31287884212426
2023-02-22,147.4232635498047,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,,140.37399948120117,148.85367508690405,55.50982542773345,158.37453850416813,141.22545996995296
2023-02-23,147.9083709716797,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,,140.51879928588866,148.90570544972124,47.33880773370577,157.9026470730866,142.4513507296478
2023-02-24,145.24525451660156,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,,140.56319931030274,148.69659128440182,34.83848205742267,157.66293527520187,142.9660625275325
2023-02-27,146.4431610107422,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,,140.61219924926758,148.62263003531072,42.10526981428925,157.56366886642493,143.26432948562584
2023-02-28,145.9382781982422,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,,140.6961991882324,148.50714180929157,33.33335675074923,157.0563967322912,144.21260198597054
2023-03-01,143.85919189453125,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,,140.8723991394043,148.2026518806537,34.32907307791095,156.9083636885431,144.46263545696473
2023-03-02,144.4532470703125,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,,141.10039932250976,147.9843044312685,37.98452535145461,156.85017842316165,144.568821820979
2023-03-03,149.52210998535156,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,,141.47359939575196,148.27437055965217,50.039040328570074,156.8621914897198,144.57780789992864
2023-03-06,152.2941436767578,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,,141.90419937133788,148.80347829978575,49.96089861018569,156.74867303431373,144.62432653844016
2023-03-07,150.08642578125,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,,142.22719955444336,149.0698142810934,47.05450749652941,156.7377400515466,144.62226055880495
2023-03-08,151.34373474121094,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800,,142.63999954223632,149.4317362654833,45.32317626820686,156.45227038924767,144.72973034317423
2023-03-09,149.08651733398438,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600,,143.0145994567871,149.5420467485697,44.213625499406,156.35236673357105,144.69663381574537
2023-03-10,147.01736450195312,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400,,143.38399948120116,149.44280420108686,42.739319519618434,156.30028894568838,144.5117120919093
2023-03-13,148.96771240234375,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100,,143.87259948730468,149.54063248866936,53.858100748385816,156.2665833088802,144.49141840010415
2023-03-14,151.0665283203125,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900,,144.33219940185546,149.8310480933571,56.69577761662612,156.0727076003888,144.55929313203308
2023-03-15,151.4625244140625,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900,,144.79339965820313,150.131901179053,56.55351529139641,156.04078647290922,144.57021511400487
2023-03-16,154.29397583007812,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100,,145.40899978637697,150.6764826004304,66.58201244511179,156.16654111252458,144.49646090163557
2023-03-17,153.45245361328125,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600,,145.98179977416993,151.08824616229418,63.0147107084735,156.4139373663168,144.37806397645667
2023-03-20,155.82852172851562,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400,,146.62939971923828,151.68936499412183,67.17083446545973,157.37041937515656,143.90658105208954
2023-03-21,157.68971252441406,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300,,147.22259979248048,152.41228249747184,74.19467194919304,158.84865231195016,143.5083484204717
2023-03-22,156.2542266845703,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800,,147.77619995117186,152.92825576733688,70.05384219262535,159.76234458652098,143.48665596279542
2023-03-23,157.3432159423828,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100,,148.34019989013672,153.4998497586173,65.36964888135779,160.78791922979443,143.41408119745168
2023-03-24,158.65003967285156,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500,,148.87539978027343,154.14272121017757,63.253513398068776,161.79989120915118,143.7561085467082
2023-03-27,156.69973754882812,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300,,149.3727996826172,154.5367476453318,63.93988952021408,162.3331083868278,144.25889143006674
2023-03-28,156.07601928710938,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200,,149.83059967041015,154.8332472882987,60.24870771445397,162.5979309530236,145.01806788730846
2023-03-29,159.16485595703125,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700,,150.32719970703124,155.39865271536178,71.06788071627832,162.9325094613966,146.22949005032217
2023-03-30,160.73899841308594,162.36000061035156,162.47000122070312,161.27000427246094,161.52999877929688,49501700,,150.87019958496094,156.06163822917034,79.28991869509727,163.39162505723846,147.4153741493045
2023-03-31,163.25364685058594,164.89999389648438,165.0,161.91000366210938,162.44000244140625,68749800,,151.4627993774414,156.90338638796217,79.7771071666526,164.8573797936803,147.3366189245814
2023-04-03,164.51095581054688,166.1699981689453,166.2899932861328,164.22000122070312,164.27000427246094,56976200,,152.02879943847657,157.7859208432939,79.04189506426242,166.4823423765993,146.9456559754515
2023-04-04,163.97634887695312,165.6300048828125,166.83999633789062,165.11000061035156,166.60000610351562,46278300,,152.51919952392578,158.5329764661052,76.87074212067287,167.64186031925436,147.18913791072612
2023-04-05,162.125,163.75999450683594,165.0500030517578,161.8000030517578,164.74000549316406,51511700,,152.94379943847656,159.03078770807954,67.55433527460048,168.326027734556,147.59397043438932
2023-04-06,163.01605224609375,164.66000366210938,164.9600067138672,162.0,162.42999267578125,45390100,,153.39979949951172,159.56690351322524,71.39060307986733,168.83139503514792,148.49560386621926
2023-04-10,160.41229248046875,162.02999877929688,162.02999877929688,160.0800018310547,161.4199981689453,47716900,,153.76119934082033,159.80148401475589,60.14905564199888,168.40081765437978,150.27918112491707
2023-04-11,159.19459533691406,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200,,154.05859954833986,159.89658106589894,53.4296095998083,167.91009400408842,151.80290495831395
2023-04-12,158.50157165527344,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100,,154.40059967041014,159.91595487900528,55.301266385722755,167.52329315808117,152.94070678088366
2023-04-13,163.9070281982422,165.55999755859375,165.8000030517578,161.4199981689453,161.6300048828125,68445600,,154.82599975585939,160.4534827532518,62.86379483487126,167.6748015914312,154.0461975540766
2023-04-14,163.56051635742188,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500,,155.22160003662108,160.90648503521516,60.00001230547353,167.9775607796187,154.6794384269243
2023-04-17,163.58033752441406,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200,,155.5097998046875,161.3182479582936,65.20787687721578,167.99478688270287,155.68521189659398
2023-04-18,164.80795288085938,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000,,155.74919982910157,161.80889112614213,68.79797642106467,168.40727556713927,156.1797239445795
2023-04-19,165.95635986328125,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200,,156.06720001220702,162.36328291249168,65.9535011138924,169.09284401867035,156.32915610339995
2023-04-20,164.98614501953125,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400,,156.30720001220703,162.77154110144338,60.26805507772925,169.32937083293146,156.9746284956818
2023-04-21,163.37245178222656,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300,,156.56920013427734,162.9856804510641,50.30032633042846,169.35153437695715,157.56146611132408
2023-04-24,163.67935180664062,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600,,156.85840026855467,163.20894915392037,47.791806458755524,169.4597762393714,157.9612244320153
2023-04-25,162.13491821289062,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100,,157.1136004638672,163.26238297473375,45.359278359542564,169.13564715694375,158.83435406375938
2023-04-26,162.125,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800,,157.3118002319336,163.30977454921967,50.0,168.49739277006012,160.08360851167816
2023-04-27,166.72862243652344,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300,,157.61600036621093,163.79551065520917,58.54993445606887,168.92067427403651,160.4243269466666
2023-04-28,167.98590087890625,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55209200,,157.90300018310546,164.35593751431128,68.59504745288464,169.68995972103903,160.38704070620707
2023-05-01,167.8968048095703,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900,,158.22059997558594,164.8544193070331,72.61966933231136,170.34860733973858,160.19739333164813
2023-05-02,166.85726928710938,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700,,158.54039978027345,165.20542635266165,71.33466687135164,170.6621992295434,160.12080095356205
2023-05-03,165.77818298339844,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000,,158.9197998046875,165.4191949808122,56.132384204913514,170.83278125913975,160.13221813050868
2023-05-04,164.13475036621094,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400,,159.25739959716796,165.45450910512844,51.73440947943075,170.87336670997945,160.29463255759867
2023-05-05,171.83706665039062,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113316400,,159.74079986572266,166.22741369742278,67.03431914894944,172.38470176953885,159.67429786425024
2023-05-08,171.7677764892578,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800,,160.27659973144532,166.9200409643349,65.07934429835184,173.486697314102,159.71930244175735
2023-05-09,170.0550537109375,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900,,160.75359985351562,167.38194223177547,58.668333119275964,173.83354572206025,160.4694541558694
2023-05-10,171.8271484375,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500,,161.27659973144532,167.9703284533772,63.99352567604649,174.22142234442256,161.42757667901495
2023-05-11,172.0152587890625,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700,,161.84539978027342,168.52077336257935,68.7741720389601,175.055061954932,161.41293731264614
2023-05-12,171.0833740234375,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45497800,,162.37859985351562,168.9064146922593,65.00829680482866,175.52945354775753,161.67454578085577
2023-05-15,170.5876922607422,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700,,162.79940002441407,169.20770922863636,67.99652740327448,175.8458392188725,162.04216126940875
2023-05-16,170.5876922607422,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300,,163.16420013427734,169.48030904726323,68.02605578559584,176.15753927573607,162.29046182289673
2023-05-17,171.20233154296875,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600,,163.58600006103515,169.7859941324197,61.25131769587339,176.53381459889468,162.42018625559749
2023-05-18,173.5419921875,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700,,164.02960021972658,170.28732831521378,63.351591777705785,177.23947801383846,162.55452375618106
2023-05-19,173.6510467529297,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55772400,,164.52100036621093,170.75139263396576,63.83508686819684,177.72886812085721,163.07913358812715
2023-05-22,172.69932556152344,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900,,165.03500030517577,171.07983114008735,64.1217596026016,177.94954274538256,163.7454584753206
2023-05-23,170.08206176757812,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300,,165.45680023193358,171.1255612751832,59.51829180810546,177.51088532193054,164.96311522738588
2023-05-24,170.35964965820312,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500,,165.8418002319336,171.19360270972678,64.96784028183072,176.8353581768009,166.44664255562097
2023-05-25,171.499755859375,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300,,166.24180023193358,171.36468868910177,47.8645001735996,176.86458871534353,166.8754122001838
2023-05-26,173.91871643066406,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000,,166.6333999633789,171.75186049735694,56.05014072541992,177.2815894264495,167.03341148907782
2023-05-30,175.77261352539062,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400,,167.07940002441407,172.2802550263475,67.18458681769299,178.00287185811098,167.08312972880307
2023-05-31,175.72305297851562,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300,,167.47640014648437,172.75356407145728,62.857145895227994,178.48327367632282,167.47372858197798
2023-06-01,178.53855895996094,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800,,167.89260009765624,173.4522719063557,68.64704805261948,179.34052360577317,167.88047859149248
2023-06-02,179.3911590576172,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61945900,,168.355,174.16634095796394,75.11986102433264,179.7423966934856,168.99460586999095
2023-06-05,178.03298950195312,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500,,168.76800018310547,174.6819277077821,71.39599202543653,180.5069930047778,168.83100900938237
2023-06-06,177.66616821289062,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400,,169.1472003173828,175.11317332740927,69.92187533261523,181.10205842412938,168.80694426141747
2023-06-07,176.28814697265625,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600,,169.53800048828126,175.37096704139114,63.72392780283263,181.3398358748275,169.17416711589516
2023-06-08,179.01446533203125,180.57000732421875,180.83999633789062,177.4600067138672,177.89999389648438,50214900,,169.99640075683592,175.86611373499377,64.46541861300179,182.07434614441146,169.1406578228737
2023-06-09,179.4010772705078,180.9600067138672,182.22999572753906,180.6300048828125,181.5,48870700,,170.40020080566407,176.35124639964837,64.97934625233592,182.79280433420982,169.14320030446206
2023-06-12,182.20669555664062,183.7899932861328,183.88999938964844,180.97000122070312,181.27000427246094,54274900,,170.82880065917968,177.05969848407548,72.58597541341797,183.99242682974622,169.06557640511707
2023-06-13,181.7308349609375,183.30999755859375,184.14999389648438,182.44000244140625,182.8000030517578,54929100,,171.19700073242188,177.65496506260104,80.80758859630171,184.82840593475913,169.35359632354164
2023-06-14,182.36532592773438,183.9499969482422,184.38999938964844,182.02000427246094,183.3699951171875,57462900,,171.55260070800782,178.25449190885257,81.16318755924273,185.62091556813598,169.74908565256712
2023-06-15,184.40757751464844,186.00999450683594,186.52000427246094,183.77999877929688,183.9600067138672,65433200,,171.96020050048827,178.99311120389862,82.0059264816204,186.74439927126878,169.95760115597733
2023-06-16,183.32699584960938,184.9199981689453,186.99000549316406,184.27000427246094,186.72999572753906,101235600,,172.38340057373046,179.55757662914115,74.98688256662973,187.57457820465297,170.1144217343119
2023-06-20,183.41619873046875,185.00999450683594,186.10000610351562,184.41000366210938,184.41000366210938,49799100,,172.790400390625,180.07685452225493,72.39979359359927,188.30013403547449,170.373864987963
2023-06-21,182.37525939941406,183.9600067138672,185.41000366210938,182.58999633789062,184.89999389648438,49515700,,173.2290005493164,180.4466785405037,68.42401628279372,188.67253867711744,170.97746132288253
2023-06-22,185.38905334472656,187.0,187.0500030517578,183.6699981689453,183.74000549316406,51245300,,173.75300048828126,181.07080439378905,68.76704290211302,189.09561479467487,172.09838544946575
2023-06-23,185.07180786132812,186.67999267578125,187.55999755859375,185.00999450683594,185.5500030517578,53079300,,174.28460021972657,181.60501280159784,66.03249012701463,189.18464308117248,173.49335679675718
2023-06-26,183.67396545410156,185.27000427246094,188.0500030517578,185.22999572753906,186.8300018310547,48088700,,174.6788003540039,181.9540596083467,65.88503815987445,188.92043119209438,174.985568563765
2023-06-27,186.43994140625,188.05999755859375,188.38999938964844,185.6699981689453,185.88999938964844,50730800,,175.13580017089845,182.53557750837024,71.76590412528905,189.34910097549107,175.81989926864958
2023-06-28,187.6196746826172,189.25,189.89999389648438,187.60000610351562,187.92999267578125,51216800,,175.61620025634767,183.17504631709687,78.39052299967557,190.090759098487,176.27324084047785
2023-06-29,187.9567413330078,189.58999633789062,190.07000732421875,188.94000244140625,189.0800018310547,46347300,,176.07860015869142,183.78599393812485,75.45152218129087,190.68119716613123,176.91680240662268
2023-06-30,192.2990264892578,193.97000122070312,194.47999572753906,191.25999450683594,191.6300048828125,85069600,,176.60540008544922,184.7558993936085,79.9632129425218,192.50669725851873,176.47930280251643
2023-07-03,190.80201721191406,192.4600067138672,193.8800048828125,191.75999450683594,193.77999877929688,31458200,,177.12160034179686,185.48962390029982,71.26050306972512,193.6443317831706,176.49266925442706
2023-07-05,189.6817626953125,191.3300018310547,192.97999572753906,190.6199951171875,191.57000732421875,46920300,,177.64780029296875,186.0458503698955,69.05897924032273,194.25854414195138,177.0534568956463
2023-07-06,190.15762329101562,191.80999755859375,192.02000427246094,189.1999969482422,189.83999633789062,45094300,,178.17740020751953,186.59481676881913,68.82187740474382,194.74519872548987,177.82680139658046
2023-07-07,189.037353515625,190.67999267578125,192.6699981689453,190.24000549316406,191.41000366210938,46778000,,178.71559997558595,186.98388114091077,61.70427575699401,194.59664669481342,179.26135196241316
